,model,bootstrap_iteration,feature,feature_importance
140,GenMetS + covariates,20,Age,0.4498042956912821
141,GenMetS + covariates,20,GenMetS,0.26632635914092817
142,GenMetS + covariates,20,SocialEconomicalStatus,0.1567664408661702
143,GenMetS + covariates,20,PhysicalActivity,0.13998473732656355
144,GenMetS + covariates,20,Education,0.11613181127262882
145,GenMetS + covariates,20,TVhour,0.09176352767867064
146,GenMetS + covariates,20,Sleephour,0.02184083053635224
147,GenMetS + covariates,21,Age,0.5137966199876842
148,GenMetS + covariates,21,GenMetS,0.2133269945488104
149,GenMetS + covariates,21,SocialEconomicalStatus,0.1941297684410346
150,GenMetS + covariates,21,PhysicalActivity,0.09220063750885632
151,GenMetS + covariates,21,TVhour,0.08637508949665004
152,GenMetS + covariates,21,Education,0.05622015062140094
153,GenMetS + covariates,21,Sleephour,0.02018829460862886
154,GenMetS + covariates,22,Age,0.2722577429515902
155,GenMetS + covariates,22,GenMetS,0.1327733235076348
156,GenMetS + covariates,22,SocialEconomicalStatus,0.12799528488199466
157,GenMetS + covariates,22,TVhour,0.10070593258186623
158,GenMetS + covariates,22,Sleephour,0.0
159,GenMetS + covariates,22,PhysicalActivity,0.0
160,GenMetS + covariates,22,Education,0.0
161,GenMetS + covariates,23,Age,0.32340449628851314
162,GenMetS + covariates,23,GenMetS,0.19766541332577311
163,GenMetS + covariates,23,TVhour,0.0014801249528924624
164,GenMetS + covariates,23,Sleephour,0.0
165,GenMetS + covariates,23,PhysicalActivity,0.0
166,GenMetS + covariates,23,SocialEconomicalStatus,0.0
167,GenMetS + covariates,23,Education,0.0
168,GenMetS + covariates,24,Age,0.5107806756460556
169,GenMetS + covariates,24,GenMetS,0.19726107426539619
170,GenMetS + covariates,24,Education,0.12099167235133552
171,GenMetS + covariates,24,TVhour,0.042241945277002646
172,GenMetS + covariates,24,SocialEconomicalStatus,0.040659533382496886
173,GenMetS + covariates,24,PhysicalActivity,0.030843923203992082
174,GenMetS + covariates,24,Sleephour,0.006399644265710214
175,GenMetS + covariates,25,Age,0.3493914148405893
176,GenMetS + covariates,25,GenMetS,0.11612659703176124
177,GenMetS + covariates,25,SocialEconomicalStatus,0.02688012091808574
178,GenMetS + covariates,25,TVhour,0.012503553458868907
179,GenMetS + covariates,25,PhysicalActivity,0.006876873643034035
180,GenMetS + covariates,25,Education,0.0029828265733602964
181,GenMetS + covariates,25,Sleephour,0.0
182,GenMetS + covariates,26,Age,0.36721756192338106
183,GenMetS + covariates,26,GenMetS,0.24283483284380708
184,GenMetS + covariates,26,Education,0.09221854137215345
185,GenMetS + covariates,26,SocialEconomicalStatus,0.08454144679299659
186,GenMetS + covariates,26,TVhour,0.06959366394620799
187,GenMetS + covariates,26,Sleephour,0.055259579926384306
188,GenMetS + covariates,26,PhysicalActivity,0.007857473303322435
189,GenMetS + covariates,27,Age,0.49207536632076976
190,GenMetS + covariates,27,GenMetS,0.2849468347389527
191,GenMetS + covariates,27,SocialEconomicalStatus,0.19241562217370495
192,GenMetS + covariates,27,TVhour,0.10273972777932606
193,GenMetS + covariates,27,Sleephour,0.04923130367006414
194,GenMetS + covariates,27,Education,0.04862898801819037
195,GenMetS + covariates,27,PhysicalActivity,0.038960613150149585
196,GenMetS + covariates,28,Age,0.2078002937913148
197,GenMetS + covariates,28,GenMetS,0.09247743377725906
198,GenMetS + covariates,28,Education,0.05064335979184964
199,GenMetS + covariates,28,TVhour,0.02780405237993087
200,GenMetS + covariates,28,SocialEconomicalStatus,0.02169425794225255
201,GenMetS + covariates,28,PhysicalActivity,0.021470382094866153
202,GenMetS + covariates,28,Sleephour,0.0
203,GenMetS + covariates,29,Age,0.27024919523692403
204,GenMetS + covariates,29,GenMetS,0.10863580735051923
205,GenMetS + covariates,29,Education,0.06417296689900537
206,GenMetS + covariates,29,SocialEconomicalStatus,0.05125674100749679
207,GenMetS + covariates,29,PhysicalActivity,0.0010190668851137164
208,GenMetS + covariates,29,Sleephour,0.0
209,GenMetS + covariates,29,TVhour,0.0
210,GenMetS + covariates,30,Age,0.36455723000591816
211,GenMetS + covariates,30,GenMetS,0.08194170951901909
212,GenMetS + covariates,30,SocialEconomicalStatus,0.05884285322856157
213,GenMetS + covariates,30,TVhour,0.025676959838528454
214,GenMetS + covariates,30,Sleephour,0.004057976865692551
215,GenMetS + covariates,30,PhysicalActivity,0.0018698367915564685
216,GenMetS + covariates,30,Education,0.0
217,GenMetS + covariates,31,Age,0.6287689373389023
218,GenMetS + covariates,31,GenMetS,0.2509755295948987
219,GenMetS + covariates,31,SocialEconomicalStatus,0.20111848128621496
220,GenMetS + covariates,31,Education,0.10623244870019458
221,GenMetS + covariates,31,TVhour,0.0729524460660501
222,GenMetS + covariates,31,PhysicalActivity,0.042293460863538926
223,GenMetS + covariates,31,Sleephour,0.00989284388334664
224,GenMetS + covariates,32,Age,0.24861963017057215
225,GenMetS + covariates,32,GenMetS,0.15774453415814801
226,GenMetS + covariates,32,SocialEconomicalStatus,0.03757621061460422
227,GenMetS + covariates,32,TVhour,0.0008833243751691445
228,GenMetS + covariates,32,Sleephour,0.0
229,GenMetS + covariates,32,PhysicalActivity,0.0
230,GenMetS + covariates,32,Education,0.0
231,GenMetS + covariates,33,Age,0.20197772097465133
232,GenMetS + covariates,33,GenMetS,0.10959825871194954
233,GenMetS + covariates,33,Education,0.0716489589809337
234,GenMetS + covariates,33,TVhour,0.04706721519765065
235,GenMetS + covariates,33,SocialEconomicalStatus,0.04047989168932178
236,GenMetS + covariates,33,Sleephour,0.0
237,GenMetS + covariates,33,PhysicalActivity,0.0
238,GenMetS + covariates,34,Age,0.1926534371152692
239,GenMetS + covariates,34,GenMetS,0.07195661181920313
240,GenMetS + covariates,34,Education,0.052333432176383206
241,GenMetS + covariates,34,TVhour,0.027291091795083718
242,GenMetS + covariates,34,SocialEconomicalStatus,0.02661448644876427
243,GenMetS + covariates,34,PhysicalActivity,0.013634590797074558
244,GenMetS + covariates,34,Sleephour,0.0
245,GenMetS + covariates,35,Age,0.23776371257504253
246,GenMetS + covariates,35,GenMetS,0.2046797144250531
247,GenMetS + covariates,35,SocialEconomicalStatus,0.03422982503797997
248,GenMetS + covariates,35,TVhour,0.022283430559888323
249,GenMetS + covariates,35,Education,0.0051496258636212116
250,GenMetS + covariates,35,Sleephour,0.0015056523378869436
251,GenMetS + covariates,35,PhysicalActivity,0.0
252,GenMetS + covariates,36,Age,0.1718858770250377
253,GenMetS + covariates,36,SocialEconomicalStatus,0.09060218044459661
254,GenMetS + covariates,36,TVhour,0.06675353114369881
255,GenMetS + covariates,36,GenMetS,0.04273677830704643
256,GenMetS + covariates,36,Education,0.0159066206783108
257,GenMetS + covariates,36,Sleephour,0.007519381876694282
258,GenMetS + covariates,36,PhysicalActivity,0.006634041369961643
259,GenMetS + covariates,37,Age,0.5081714140149869
260,GenMetS + covariates,37,GenMetS,0.20489213752871627
261,GenMetS + covariates,37,TVhour,0.15772752816726757
262,GenMetS + covariates,37,Education,0.07021883959178293
263,GenMetS + covariates,37,PhysicalActivity,0.058470815523635346
264,GenMetS + covariates,37,SocialEconomicalStatus,0.058017528111529014
265,GenMetS + covariates,37,Sleephour,0.011709071427100823
266,GenMetS + covariates,38,Age,0.40374253291222756
267,GenMetS + covariates,38,GenMetS,0.22432319381005233
268,GenMetS + covariates,38,SocialEconomicalStatus,0.0759497366906317
269,GenMetS + covariates,38,Education,0.05918067089744186
270,GenMetS + covariates,38,TVhour,0.030996579787797383
271,GenMetS + covariates,38,PhysicalActivity,0.011276125367178973
272,GenMetS + covariates,38,Sleephour,0.008045821931627064
273,GenMetS + covariates,39,Age,0.50460809007732
274,GenMetS + covariates,39,GenMetS,0.27281697486872214
275,GenMetS + covariates,39,SocialEconomicalStatus,0.12205792791134232
276,GenMetS + covariates,39,Education,0.11073121881409101
277,GenMetS + covariates,39,TVhour,0.060803183777533736
278,GenMetS + covariates,39,Sleephour,0.050740352923947366
279,GenMetS + covariates,39,PhysicalActivity,0.03147015803638431
280,GenMetS + covariates,40,Age,0.5512645652509399
281,GenMetS + covariates,40,GenMetS,0.2806955997564451
282,GenMetS + covariates,40,SocialEconomicalStatus,0.22534125654068268
283,GenMetS + covariates,40,TVhour,0.057280135777675455
284,GenMetS + covariates,40,PhysicalActivity,0.0537724287269154
285,GenMetS + covariates,40,Sleephour,0.02065925090263284
286,GenMetS + covariates,40,Education,0.013698187973074339
287,GenMetS + covariates,41,Age,0.3629801133244356
288,GenMetS + covariates,41,GenMetS,0.08483210043793682
289,GenMetS + covariates,41,SocialEconomicalStatus,0.049183603287364035
290,GenMetS + covariates,41,Education,0.01161911153753667
291,GenMetS + covariates,41,PhysicalActivity,0.010368392159231006
292,GenMetS + covariates,41,TVhour,0.006039538600689005
293,GenMetS + covariates,41,Sleephour,0.0
294,GenMetS + covariates,42,Age,0.41445175495648895
295,GenMetS + covariates,42,SocialEconomicalStatus,0.2767303444608115
296,GenMetS + covariates,42,GenMetS,0.22182958256536062
297,GenMetS + covariates,42,Education,0.11490777599045794
298,GenMetS + covariates,42,PhysicalActivity,0.09570377391818224
299,GenMetS + covariates,42,Sleephour,0.053706394319974426
300,GenMetS + covariates,42,TVhour,0.03586422468794301
301,GenMetS + covariates,43,Age,0.3258605480337624
302,GenMetS + covariates,43,GenMetS,0.10696932183999429
303,GenMetS + covariates,43,Education,0.042356439949220274
304,GenMetS + covariates,43,PhysicalActivity,0.021547361686480828
305,GenMetS + covariates,43,Sleephour,0.008934728842228647
306,GenMetS + covariates,43,TVhour,0.00782464848137978
307,GenMetS + covariates,43,SocialEconomicalStatus,0.006303490637491145
308,GenMetS + covariates,44,Age,0.327712967895258
309,GenMetS + covariates,44,GenMetS,0.08041817338981978
310,GenMetS + covariates,44,SocialEconomicalStatus,0.03698927750294872
311,GenMetS + covariates,44,Education,0.007517284274518418
312,GenMetS + covariates,44,TVhour,0.0
313,GenMetS + covariates,44,Sleephour,0.0
314,GenMetS + covariates,44,PhysicalActivity,0.0
315,GenMetS + covariates,45,Age,0.35372443320434027
316,GenMetS + covariates,45,SocialEconomicalStatus,0.06705689432643591
317,GenMetS + covariates,45,GenMetS,0.06545775811396609
318,GenMetS + covariates,45,Education,0.03837113311832892
319,GenMetS + covariates,45,PhysicalActivity,0.035957522418659356
320,GenMetS + covariates,45,Sleephour,0.019517571004245574
321,GenMetS + covariates,45,TVhour,0.009205581253946382
322,GenMetS + covariates,46,Age,0.300540717870342
323,GenMetS + covariates,46,GenMetS,0.10837226202619192
324,GenMetS + covariates,46,SocialEconomicalStatus,0.0595891788596184
325,GenMetS + covariates,46,Education,0.03457179794382496
326,GenMetS + covariates,46,TVhour,0.03178905224639715
327,GenMetS + covariates,46,PhysicalActivity,0.006770634576160873
328,GenMetS + covariates,46,Sleephour,0.0008564658629259575
329,GenMetS + covariates,47,Age,0.2990634475327355
330,GenMetS + covariates,47,GenMetS,0.1136534494332521
331,GenMetS + covariates,47,SocialEconomicalStatus,0.017930501971980234
332,GenMetS + covariates,47,PhysicalActivity,0.017481152184031616
333,GenMetS + covariates,47,Education,0.014624267878804217
334,GenMetS + covariates,47,Sleephour,0.0
335,GenMetS + covariates,47,TVhour,0.0
336,GenMetS + covariates,48,Age,0.29139750572017187
337,GenMetS + covariates,48,GenMetS,0.12046283172540102
338,GenMetS + covariates,48,SocialEconomicalStatus,0.09152628769470306
339,GenMetS + covariates,48,Sleephour,0.006572888379571619
340,GenMetS + covariates,48,TVhour,0.00604329288654305
341,GenMetS + covariates,48,Education,0.0055427540302690525
342,GenMetS + covariates,48,PhysicalActivity,0.0031700223448375936
343,GenMetS + covariates,49,Age,0.34137822677474167
344,GenMetS + covariates,49,GenMetS,0.07545232642066008
345,GenMetS + covariates,49,SocialEconomicalStatus,0.04622419293793953
346,GenMetS + covariates,49,Education,0.019620853027173632
347,GenMetS + covariates,49,PhysicalActivity,0.008225764165080533
348,GenMetS + covariates,49,Sleephour,0.005176299837452397
349,GenMetS + covariates,49,TVhour,0.0
350,GenMetS + covariates,50,Age,0.5318103599960191
351,GenMetS + covariates,50,GenMetS,0.1825082919287875
352,GenMetS + covariates,50,SocialEconomicalStatus,0.1085812662347323
353,GenMetS + covariates,50,TVhour,0.09350299921088542
354,GenMetS + covariates,50,PhysicalActivity,0.0598195928445569
355,GenMetS + covariates,50,Education,0.05741160977583519
356,GenMetS + covariates,50,Sleephour,0.011597608995106475
357,GenMetS + covariates,51,Age,0.3107183239339266
358,GenMetS + covariates,51,GenMetS,0.12270247443658451
359,GenMetS + covariates,51,SocialEconomicalStatus,0.09855507487224202
360,GenMetS + covariates,51,PhysicalActivity,0.09170560192782438
361,GenMetS + covariates,51,Education,0.04942573493222395
362,GenMetS + covariates,51,TVhour,0.041171037933340704
363,GenMetS + covariates,51,Sleephour,0.002264043066236703
364,GenMetS + covariates,52,Age,0.3934683125255312
365,GenMetS + covariates,52,SocialEconomicalStatus,0.09789076884143721
366,GenMetS + covariates,52,GenMetS,0.07916447036703443
367,GenMetS + covariates,52,TVhour,0.03878720330499993
368,GenMetS + covariates,52,Education,0.023846959648380083
369,GenMetS + covariates,52,PhysicalActivity,0.02379717406146639
370,GenMetS + covariates,52,Sleephour,0.01196710318354975
371,GenMetS + covariates,53,Age,0.28055648060813876
372,GenMetS + covariates,53,GenMetS,0.15869561504508822
373,GenMetS + covariates,53,TVhour,0.015195607283989103
374,GenMetS + covariates,53,SocialEconomicalStatus,0.014397302138084486
375,GenMetS + covariates,53,Education,0.006238578083545522
376,GenMetS + covariates,53,PhysicalActivity,0.0007411281843842189
377,GenMetS + covariates,53,Sleephour,0.0
378,GenMetS + covariates,54,Age,0.33199878749380246
379,GenMetS + covariates,54,GenMetS,0.08304041989096571
380,GenMetS + covariates,54,SocialEconomicalStatus,0.06094847408649339
381,GenMetS + covariates,54,TVhour,0.053854915343039586
382,GenMetS + covariates,54,Sleephour,0.029496028539450863
383,GenMetS + covariates,54,Education,0.02046486060128167
384,GenMetS + covariates,54,PhysicalActivity,0.009403782983913077
385,GenMetS + covariates,55,Age,0.05995998941665444
386,GenMetS + covariates,55,Education,0.031857146497781354
387,GenMetS + covariates,55,GenMetS,0.03040453590218112
388,GenMetS + covariates,55,TVhour,0.02670559910539955
389,GenMetS + covariates,55,SocialEconomicalStatus,0.018401201065250297
390,GenMetS + covariates,55,PhysicalActivity,0.006458783367027839
391,GenMetS + covariates,55,Sleephour,0.001660561557169313
392,GenMetS + covariates,56,Age,0.23466694753229872
393,GenMetS + covariates,56,GenMetS,0.09580636538327157
394,GenMetS + covariates,56,SocialEconomicalStatus,0.061513948611716766
395,GenMetS + covariates,56,Education,0.03682045029797934
396,GenMetS + covariates,56,PhysicalActivity,0.025229147200313124
397,GenMetS + covariates,56,Sleephour,0.006141368533708849
398,GenMetS + covariates,56,TVhour,0.0023499997592945072
399,GenMetS + covariates,57,Age,0.16747053799712674
400,GenMetS + covariates,57,GenMetS,0.056479111660133904
401,GenMetS + covariates,57,SocialEconomicalStatus,0.05125385234772262
402,GenMetS + covariates,57,TVhour,0.046165530399255535
403,GenMetS + covariates,57,Education,0.011632723172402203
404,GenMetS + covariates,57,PhysicalActivity,0.010925379464299317
405,GenMetS + covariates,57,Sleephour,0.005407704768443685
406,GenMetS + covariates,58,Age,0.46561006583576103
407,GenMetS + covariates,58,GenMetS,0.23874098040266986
408,GenMetS + covariates,58,PhysicalActivity,0.10015614372919557
409,GenMetS + covariates,58,SocialEconomicalStatus,0.05546790990536967
410,GenMetS + covariates,58,TVhour,0.0
411,GenMetS + covariates,58,Sleephour,0.0
412,GenMetS + covariates,58,Education,0.0
413,GenMetS + covariates,59,Age,0.2751562001984436
414,GenMetS + covariates,59,SocialEconomicalStatus,0.14288025316407396
415,GenMetS + covariates,59,GenMetS,0.12778490491608946
416,GenMetS + covariates,59,TVhour,0.04718819625253996
417,GenMetS + covariates,59,Education,0.016009381566420886
418,GenMetS + covariates,59,PhysicalActivity,0.005412663360423825
419,GenMetS + covariates,59,Sleephour,0.004641525676974127
420,GenMetS + covariates,60,Age,0.4409402485441557
421,GenMetS + covariates,60,GenMetS,0.26181526473192157
422,GenMetS + covariates,60,TVhour,0.10517344014332804
423,GenMetS + covariates,60,SocialEconomicalStatus,0.09936570877485265
424,GenMetS + covariates,60,Education,0.024515110968715576
425,GenMetS + covariates,60,PhysicalActivity,0.02213179649412631
426,GenMetS + covariates,60,Sleephour,0.014693913144369882
427,GenMetS + covariates,61,Age,0.08002355396547524
428,GenMetS + covariates,61,GenMetS,0.032154793374447384
429,GenMetS + covariates,61,Education,0.02477231502719223
430,GenMetS + covariates,61,TVhour,0.022565647854228297
431,GenMetS + covariates,61,SocialEconomicalStatus,0.009875427056517854
432,GenMetS + covariates,61,Sleephour,0.0
433,GenMetS + covariates,61,PhysicalActivity,0.0
434,GenMetS + covariates,62,Age,0.4977412424381409
435,GenMetS + covariates,62,GenMetS,0.1887020235586635
436,GenMetS + covariates,62,TVhour,0.07426287229310863
437,GenMetS + covariates,62,SocialEconomicalStatus,0.06644003523099754
438,GenMetS + covariates,62,Education,0.05395907807519173
439,GenMetS + covariates,62,PhysicalActivity,0.018203933453394303
440,GenMetS + covariates,62,Sleephour,0.0
441,GenMetS + covariates,63,Age,0.3173487490977365
442,GenMetS + covariates,63,GenMetS,0.12299661197231791
443,GenMetS + covariates,63,SocialEconomicalStatus,0.06804524381208256
444,GenMetS + covariates,63,TVhour,0.04840710360001502
445,GenMetS + covariates,63,Education,0.04781721281051568
446,GenMetS + covariates,63,PhysicalActivity,0.00913613901082081
447,GenMetS + covariates,63,Sleephour,0.007665714193859861
448,GenMetS + covariates,64,Age,0.28797395348604066
449,GenMetS + covariates,64,GenMetS,0.19181838723879197
450,GenMetS + covariates,64,SocialEconomicalStatus,0.13551524458121916
451,GenMetS + covariates,64,Education,0.11226337329960526
452,GenMetS + covariates,64,TVhour,0.0972972326019296
453,GenMetS + covariates,64,Sleephour,0.030234064546724174
454,GenMetS + covariates,64,PhysicalActivity,0.00833731281757355
455,GenMetS + covariates,65,Age,0.4824279308991023
456,GenMetS + covariates,65,GenMetS,0.17015074500607136
457,GenMetS + covariates,65,Education,0.09941974334046255
458,GenMetS + covariates,65,SocialEconomicalStatus,0.09024867884469807
459,GenMetS + covariates,65,TVhour,0.07517001005593267
460,GenMetS + covariates,65,Sleephour,0.009734200666900046
461,GenMetS + covariates,65,PhysicalActivity,0.0
462,GenMetS + covariates,66,Age,0.5091006439331642
463,GenMetS + covariates,66,SocialEconomicalStatus,0.1811629137547203
464,GenMetS + covariates,66,GenMetS,0.08671344805246697
465,GenMetS + covariates,66,Education,0.03337737595310644
466,GenMetS + covariates,66,TVhour,0.023998960220806886
467,GenMetS + covariates,66,Sleephour,0.0
468,GenMetS + covariates,66,PhysicalActivity,0.0
469,GenMetS + covariates,67,Age,0.40874048302936616
470,GenMetS + covariates,67,GenMetS,0.2648218821863196
471,GenMetS + covariates,67,SocialEconomicalStatus,0.13322088683403482
472,GenMetS + covariates,67,Education,0.11330782675439563
473,GenMetS + covariates,67,PhysicalActivity,0.07768195043393857
474,GenMetS + covariates,67,TVhour,0.060268961268028755
475,GenMetS + covariates,67,Sleephour,0.02498124507014399
476,GenMetS + covariates,68,Age,0.3465500367368846
477,GenMetS + covariates,68,GenMetS,0.15835776312442276
478,GenMetS + covariates,68,PhysicalActivity,0.01726937433616777
479,GenMetS + covariates,68,SocialEconomicalStatus,0.016595312064375596
480,GenMetS + covariates,68,TVhour,0.007195364768185688
481,GenMetS + covariates,68,Education,0.004516517101476586
482,GenMetS + covariates,68,Sleephour,0.001147672943874365
483,GenMetS + covariates,69,Age,0.40519192140503696
