,model,bootstrap_iteration,fpr,tpr,auc
65,GenMetS + covariates,0,0.6565656565656566,0.8542822592118366,0.700034715334259
66,GenMetS + covariates,0,0.6666666666666667,0.8568075117370892,0.700034715334259
67,GenMetS + covariates,0,0.6767676767676768,0.8591549295774648,0.700034715334259
68,GenMetS + covariates,0,0.686868686868687,0.8674538815383885,0.700034715334259
69,GenMetS + covariates,0,0.696969696969697,0.8708208849053919,0.700034715334259
70,GenMetS + covariates,0,0.7070707070707072,0.8751363399250723,0.700034715334259
71,GenMetS + covariates,0,0.7171717171717172,0.8818703466590792,0.700034715334259
72,GenMetS + covariates,0,0.7272727272727273,0.8873239436619719,0.700034715334259
73,GenMetS + covariates,0,0.7373737373737375,0.8885687864561105,0.700034715334259
74,GenMetS + covariates,0,0.7474747474747475,0.891094038981363,0.700034715334259
75,GenMetS + covariates,0,0.7575757575757577,0.8936192915066155,0.700034715334259
76,GenMetS + covariates,0,0.7676767676767677,0.9226063451415565,0.700034715334259
77,GenMetS + covariates,0,0.7777777777777778,0.9295774647887324,0.700034715334259
78,GenMetS + covariates,0,0.787878787878788,0.9295774647887324,0.700034715334259
79,GenMetS + covariates,0,0.797979797979798,0.9357424005311329,0.700034715334259
80,GenMetS + covariates,0,0.8080808080808082,0.9424764072651397,0.700034715334259
81,GenMetS + covariates,0,0.8181818181818182,0.9436619718309859,0.700034715334259
82,GenMetS + covariates,0,0.8282828282828284,0.9480011381419833,0.700034715334259
83,GenMetS + covariates,0,0.8383838383838385,0.9507042253521126,0.700034715334259
84,GenMetS + covariates,0,0.8484848484848485,0.9647887323943662,0.700034715334259
85,GenMetS + covariates,0,0.8585858585858587,0.9647887323943662,0.700034715334259
86,GenMetS + covariates,0,0.8686868686868687,0.9647887323943662,0.700034715334259
87,GenMetS + covariates,0,0.8787878787878789,0.9647887323943662,0.700034715334259
88,GenMetS + covariates,0,0.888888888888889,0.9663536776212833,0.700034715334259
89,GenMetS + covariates,0,0.8989898989898991,0.9738125724041218,0.700034715334259
90,GenMetS + covariates,0,0.9090909090909092,0.9781415767331261,0.700034715334259
91,GenMetS + covariates,0,0.9191919191919192,0.9824705810621304,0.700034715334259
92,GenMetS + covariates,0,0.9292929292929294,0.9867995853911348,0.700034715334259
93,GenMetS + covariates,0,0.9393939393939394,0.9911285897201391,0.700034715334259
94,GenMetS + covariates,0,0.9494949494949496,0.9929577464788732,0.700034715334259
95,GenMetS + covariates,0,0.9595959595959597,0.9929577464788732,0.700034715334259
96,GenMetS + covariates,0,0.9696969696969697,0.9929577464788732,0.700034715334259
97,GenMetS + covariates,0,0.9797979797979799,0.9969412434201167,0.700034715334259
98,GenMetS + covariates,0,0.98989898989899,1.0,0.700034715334259
99,GenMetS + covariates,0,1.0,1.0,0.700034715334259
100,GenMetS + covariates,1,0.0,,0.707870462209879
101,GenMetS + covariates,1,0.010101010101010102,0.08664105847204438,0.707870462209879
102,GenMetS + covariates,1,0.020202020202020204,0.13287807654004838,0.707870462209879
103,GenMetS + covariates,1,0.030303030303030304,0.14297908664105846,0.707870462209879
104,GenMetS + covariates,1,0.04040404040404041,0.18199601650305877,0.707870462209879
105,GenMetS + covariates,1,0.05050505050505051,0.22897994024754592,0.707870462209879
106,GenMetS + covariates,1,0.06060606060606061,0.2592829705505762,0.707870462209879
107,GenMetS + covariates,1,0.07070707070707072,0.3064802959169156,0.707870462209879
108,GenMetS + covariates,1,0.08080808080808081,0.30985915492957744,0.707870462209879
109,GenMetS + covariates,1,0.09090909090909091,0.352112676056338,0.707870462209879
110,GenMetS + covariates,1,0.10101010101010102,0.352112676056338,0.707870462209879
111,GenMetS + covariates,1,0.11111111111111112,0.352112676056338,0.707870462209879
112,GenMetS + covariates,1,0.12121212121212122,0.359901835253948,0.707870462209879
113,GenMetS + covariates,1,0.13131313131313133,0.364952340304453,0.707870462209879
114,GenMetS + covariates,1,0.14141414141414144,0.38408735239721153,0.707870462209879
115,GenMetS + covariates,1,0.15151515151515152,0.38913785744771656,0.707870462209879
116,GenMetS + covariates,1,0.16161616161616163,0.39418836249822164,0.707870462209879
117,GenMetS + covariates,1,0.17171717171717174,0.40411153791435483,0.707870462209879
118,GenMetS + covariates,1,0.18181818181818182,0.4084507042253521,0.707870462209879
119,GenMetS + covariates,1,0.19191919191919193,0.43839806515862856,0.707870462209879
120,GenMetS + covariates,1,0.20202020202020204,0.4507042253521127,0.707870462209879
121,GenMetS + covariates,1,0.21212121212121213,0.45774647887323944,0.707870462209879
122,GenMetS + covariates,1,0.22222222222222224,0.4765258215962442,0.707870462209879
123,GenMetS + covariates,1,0.23232323232323235,0.49056290605586383,0.707870462209879
124,GenMetS + covariates,1,0.24242424242424243,0.49729691278987054,0.707870462209879
125,GenMetS + covariates,1,0.25252525252525254,0.5986626831697255,0.707870462209879
126,GenMetS + covariates,1,0.26262626262626265,0.6076966851614739,0.707870462209879
127,GenMetS + covariates,1,0.27272727272727276,0.617797695262484,0.707870462209879
128,GenMetS + covariates,1,0.2828282828282829,0.6278987053634941,0.707870462209879
129,GenMetS + covariates,1,0.29292929292929293,0.6379997154645042,0.707870462209879
130,GenMetS + covariates,1,0.30303030303030304,0.6481007255655142,0.707870462209879
131,GenMetS + covariates,1,0.31313131313131315,0.6582017356665244,0.707870462209879
132,GenMetS + covariates,1,0.32323232323232326,0.6683027457675346,0.707870462209879
133,GenMetS + covariates,1,0.33333333333333337,0.6690140845070423,0.707870462209879
134,GenMetS + covariates,1,0.3434343434343435,0.6690140845070423,0.707870462209879
135,GenMetS + covariates,1,0.3535353535353536,0.66972542324655,0.707870462209879
136,GenMetS + covariates,1,0.36363636363636365,0.674775928297055,0.707870462209879
137,GenMetS + covariates,1,0.37373737373737376,0.6798264333475601,0.707870462209879
138,GenMetS + covariates,1,0.38383838383838387,0.6995542277232418,0.707870462209879
139,GenMetS + covariates,1,0.393939393939394,0.7062882344572485,0.707870462209879
140,GenMetS + covariates,1,0.4040404040404041,0.7165315123061603,0.707870462209879
141,GenMetS + covariates,1,0.4141414141414142,0.7323943661971831,0.707870462209879
142,GenMetS + covariates,1,0.42424242424242425,0.7382273438611467,0.707870462209879
143,GenMetS + covariates,1,0.43434343434343436,0.7449613505951534,0.707870462209879
144,GenMetS + covariates,1,0.4444444444444445,0.7464788732394366,0.707870462209879
145,GenMetS + covariates,1,0.4545454545454546,0.7483994878361075,0.707870462209879
146,GenMetS + covariates,1,0.4646464646464647,0.7534499928866126,0.707870462209879
147,GenMetS + covariates,1,0.4747474747474748,0.7535211267605634,0.707870462209879
148,GenMetS + covariates,1,0.48484848484848486,0.7605633802816901,0.707870462209879
149,GenMetS + covariates,1,0.494949494949495,0.7625551287523118,0.707870462209879
150,GenMetS + covariates,1,0.5050505050505051,0.7676056338028169,0.707870462209879
151,GenMetS + covariates,1,0.5151515151515152,0.7676056338028169,0.707870462209879
152,GenMetS + covariates,1,0.5252525252525253,0.7787736520130887,0.707870462209879
153,GenMetS + covariates,1,0.5353535353535354,0.7816901408450704,0.707870462209879
154,GenMetS + covariates,1,0.5454545454545455,0.7848911651728553,0.707870462209879
155,GenMetS + covariates,1,0.5555555555555556,0.795774647887324,0.707870462209879
156,GenMetS + covariates,1,0.5656565656565657,0.795774647887324,0.707870462209879
157,GenMetS + covariates,1,0.5757575757575758,0.8098591549295775,0.707870462209879
158,GenMetS + covariates,1,0.5858585858585859,0.823943661971831,0.707870462209879
159,GenMetS + covariates,1,0.595959595959596,0.823943661971831,0.707870462209879
160,GenMetS + covariates,1,0.6060606060606061,0.8309859154929577,0.707870462209879
161,GenMetS + covariates,1,0.6161616161616162,0.8309859154929577,0.707870462209879
162,GenMetS + covariates,1,0.6262626262626263,0.8309859154929577,0.707870462209879
163,GenMetS + covariates,1,0.6363636363636365,0.852112676056338,0.707870462209879
164,GenMetS + covariates,1,0.6464646464646465,0.852112676056338,0.707870462209879
165,GenMetS + covariates,1,0.6565656565656566,0.8591549295774648,0.707870462209879
166,GenMetS + covariates,1,0.6666666666666667,0.8591549295774648,0.707870462209879
167,GenMetS + covariates,1,0.6767676767676768,0.8591549295774648,0.707870462209879
168,GenMetS + covariates,1,0.686868686868687,0.8591549295774648,0.707870462209879
169,GenMetS + covariates,1,0.696969696969697,0.8693982074263765,0.707870462209879
170,GenMetS + covariates,1,0.7070707070707072,0.8802816901408451,0.707870462209879
171,GenMetS + covariates,1,0.7171717171717172,0.8943661971830986,0.707870462209879
172,GenMetS + covariates,1,0.7272727272727273,0.9023687580025608,0.707870462209879
173,GenMetS + covariates,1,0.7373737373737375,0.907419263053066,0.707870462209879
174,GenMetS + covariates,1,0.7474747474747475,0.9225352112676056,0.707870462209879
175,GenMetS + covariates,1,0.7575757575757577,0.9295774647887324,0.707870462209879
176,GenMetS + covariates,1,0.7676767676767677,0.9295774647887324,0.707870462209879
177,GenMetS + covariates,1,0.7777777777777778,0.9295774647887324,0.707870462209879
178,GenMetS + covariates,1,0.787878787878788,0.9295774647887324,0.707870462209879
179,GenMetS + covariates,1,0.797979797979798,0.9295774647887324,0.707870462209879
180,GenMetS + covariates,1,0.8080808080808082,0.9295774647887324,0.707870462209879
181,GenMetS + covariates,1,0.8181818181818182,0.9366197183098591,0.707870462209879
182,GenMetS + covariates,1,0.8282828282828284,0.9436619718309859,0.707870462209879
183,GenMetS + covariates,1,0.8383838383838385,0.9436619718309859,0.707870462209879
184,GenMetS + covariates,1,0.8484848484848485,0.9436619718309859,0.707870462209879
185,GenMetS + covariates,1,0.8585858585858587,0.9436619718309859,0.707870462209879
186,GenMetS + covariates,1,0.8686868686868687,0.9531939109403899,0.707870462209879
187,GenMetS + covariates,1,0.8787878787878789,0.9689500640204867,0.707870462209879
188,GenMetS + covariates,1,0.888888888888889,0.9765258215962442,0.707870462209879
189,GenMetS + covariates,1,0.8989898989898991,0.9841015791720018,0.707870462209879
190,GenMetS + covariates,1,0.9090909090909092,0.9929577464788732,0.707870462209879
191,GenMetS + covariates,1,0.9191919191919192,0.9929577464788732,0.707870462209879
192,GenMetS + covariates,1,0.9292929292929294,0.9929577464788732,0.707870462209879
193,GenMetS + covariates,1,0.9393939393939394,0.9929577464788732,0.707870462209879
194,GenMetS + covariates,1,0.9494949494949496,0.9929577464788732,0.707870462209879
195,GenMetS + covariates,1,0.9595959595959597,0.9929577464788732,0.707870462209879
196,GenMetS + covariates,1,0.9696969696969697,0.9929577464788732,0.707870462209879
197,GenMetS + covariates,1,0.9797979797979799,0.9929577464788732,0.707870462209879
198,GenMetS + covariates,1,0.98989898989899,0.9929577464788732,0.707870462209879
199,GenMetS + covariates,1,1.0,1.0,0.707870462209879
200,GenMetS + covariates,2,0.0,,0.707870462209879
201,GenMetS + covariates,2,0.010101010101010102,0.08664105847204438,0.707870462209879
202,GenMetS + covariates,2,0.020202020202020204,0.13287807654004838,0.707870462209879
203,GenMetS + covariates,2,0.030303030303030304,0.14297908664105846,0.707870462209879
204,GenMetS + covariates,2,0.04040404040404041,0.18199601650305877,0.707870462209879
205,GenMetS + covariates,2,0.05050505050505051,0.22897994024754592,0.707870462209879
206,GenMetS + covariates,2,0.06060606060606061,0.2592829705505762,0.707870462209879
207,GenMetS + covariates,2,0.07070707070707072,0.3064802959169156,0.707870462209879
208,GenMetS + covariates,2,0.08080808080808081,0.30985915492957744,0.707870462209879
209,GenMetS + covariates,2,0.09090909090909091,0.352112676056338,0.707870462209879
210,GenMetS + covariates,2,0.10101010101010102,0.352112676056338,0.707870462209879
211,GenMetS + covariates,2,0.11111111111111112,0.352112676056338,0.707870462209879
212,GenMetS + covariates,2,0.12121212121212122,0.359901835253948,0.707870462209879
213,GenMetS + covariates,2,0.13131313131313133,0.364952340304453,0.707870462209879
214,GenMetS + covariates,2,0.14141414141414144,0.38408735239721153,0.707870462209879
215,GenMetS + covariates,2,0.15151515151515152,0.38913785744771656,0.707870462209879
216,GenMetS + covariates,2,0.16161616161616163,0.39418836249822164,0.707870462209879
217,GenMetS + covariates,2,0.17171717171717174,0.40411153791435483,0.707870462209879
218,GenMetS + covariates,2,0.18181818181818182,0.4084507042253521,0.707870462209879
219,GenMetS + covariates,2,0.19191919191919193,0.43839806515862856,0.707870462209879
220,GenMetS + covariates,2,0.20202020202020204,0.4507042253521127,0.707870462209879
221,GenMetS + covariates,2,0.21212121212121213,0.45774647887323944,0.707870462209879
222,GenMetS + covariates,2,0.22222222222222224,0.4765258215962442,0.707870462209879
223,GenMetS + covariates,2,0.23232323232323235,0.49056290605586383,0.707870462209879
224,GenMetS + covariates,2,0.24242424242424243,0.49729691278987054,0.707870462209879
225,GenMetS + covariates,2,0.25252525252525254,0.5986626831697255,0.707870462209879
226,GenMetS + covariates,2,0.26262626262626265,0.6076966851614739,0.707870462209879
227,GenMetS + covariates,2,0.27272727272727276,0.617797695262484,0.707870462209879
228,GenMetS + covariates,2,0.2828282828282829,0.6278987053634941,0.707870462209879
229,GenMetS + covariates,2,0.29292929292929293,0.6379997154645042,0.707870462209879
230,GenMetS + covariates,2,0.30303030303030304,0.6481007255655142,0.707870462209879
231,GenMetS + covariates,2,0.31313131313131315,0.6582017356665244,0.707870462209879
232,GenMetS + covariates,2,0.32323232323232326,0.6683027457675346,0.707870462209879
233,GenMetS + covariates,2,0.33333333333333337,0.6690140845070423,0.707870462209879
234,GenMetS + covariates,2,0.3434343434343435,0.6690140845070423,0.707870462209879
235,GenMetS + covariates,2,0.3535353535353536,0.66972542324655,0.707870462209879
236,GenMetS + covariates,2,0.36363636363636365,0.674775928297055,0.707870462209879
237,GenMetS + covariates,2,0.37373737373737376,0.6798264333475601,0.707870462209879
238,GenMetS + covariates,2,0.38383838383838387,0.6995542277232418,0.707870462209879
239,GenMetS + covariates,2,0.393939393939394,0.7062882344572485,0.707870462209879
240,GenMetS + covariates,2,0.4040404040404041,0.7165315123061603,0.707870462209879
241,GenMetS + covariates,2,0.4141414141414142,0.7323943661971831,0.707870462209879
242,GenMetS + covariates,2,0.42424242424242425,0.7382273438611467,0.707870462209879
243,GenMetS + covariates,2,0.43434343434343436,0.7449613505951534,0.707870462209879
244,GenMetS + covariates,2,0.4444444444444445,0.7464788732394366,0.707870462209879
245,GenMetS + covariates,2,0.4545454545454546,0.7483994878361075,0.707870462209879
246,GenMetS + covariates,2,0.4646464646464647,0.7534499928866126,0.707870462209879
247,GenMetS + covariates,2,0.4747474747474748,0.7535211267605634,0.707870462209879
248,GenMetS + covariates,2,0.48484848484848486,0.7605633802816901,0.707870462209879
249,GenMetS + covariates,2,0.494949494949495,0.7625551287523118,0.707870462209879
250,GenMetS + covariates,2,0.5050505050505051,0.7676056338028169,0.707870462209879
251,GenMetS + covariates,2,0.5151515151515152,0.7676056338028169,0.707870462209879
252,GenMetS + covariates,2,0.5252525252525253,0.7787736520130887,0.707870462209879
253,GenMetS + covariates,2,0.5353535353535354,0.7816901408450704,0.707870462209879
254,GenMetS + covariates,2,0.5454545454545455,0.7848911651728553,0.707870462209879
255,GenMetS + covariates,2,0.5555555555555556,0.795774647887324,0.707870462209879
256,GenMetS + covariates,2,0.5656565656565657,0.795774647887324,0.707870462209879
257,GenMetS + covariates,2,0.5757575757575758,0.8098591549295775,0.707870462209879
258,GenMetS + covariates,2,0.5858585858585859,0.823943661971831,0.707870462209879
259,GenMetS + covariates,2,0.595959595959596,0.823943661971831,0.707870462209879
260,GenMetS + covariates,2,0.6060606060606061,0.8309859154929577,0.707870462209879
261,GenMetS + covariates,2,0.6161616161616162,0.8309859154929577,0.707870462209879
262,GenMetS + covariates,2,0.6262626262626263,0.8309859154929577,0.707870462209879
263,GenMetS + covariates,2,0.6363636363636365,0.852112676056338,0.707870462209879
264,GenMetS + covariates,2,0.6464646464646465,0.852112676056338,0.707870462209879
265,GenMetS + covariates,2,0.6565656565656566,0.8591549295774648,0.707870462209879
266,GenMetS + covariates,2,0.6666666666666667,0.8591549295774648,0.707870462209879
267,GenMetS + covariates,2,0.6767676767676768,0.8591549295774648,0.707870462209879
268,GenMetS + covariates,2,0.686868686868687,0.8591549295774648,0.707870462209879
269,GenMetS + covariates,2,0.696969696969697,0.8693982074263765,0.707870462209879
270,GenMetS + covariates,2,0.7070707070707072,0.8802816901408451,0.707870462209879
271,GenMetS + covariates,2,0.7171717171717172,0.8943661971830986,0.707870462209879
272,GenMetS + covariates,2,0.7272727272727273,0.9023687580025608,0.707870462209879
273,GenMetS + covariates,2,0.7373737373737375,0.907419263053066,0.707870462209879
274,GenMetS + covariates,2,0.7474747474747475,0.9225352112676056,0.707870462209879
275,GenMetS + covariates,2,0.7575757575757577,0.9295774647887324,0.707870462209879
276,GenMetS + covariates,2,0.7676767676767677,0.9295774647887324,0.707870462209879
277,GenMetS + covariates,2,0.7777777777777778,0.9295774647887324,0.707870462209879
278,GenMetS + covariates,2,0.787878787878788,0.9295774647887324,0.707870462209879
279,GenMetS + covariates,2,0.797979797979798,0.9295774647887324,0.707870462209879
280,GenMetS + covariates,2,0.8080808080808082,0.9295774647887324,0.707870462209879
281,GenMetS + covariates,2,0.8181818181818182,0.9366197183098591,0.707870462209879
282,GenMetS + covariates,2,0.8282828282828284,0.9436619718309859,0.707870462209879
283,GenMetS + covariates,2,0.8383838383838385,0.9436619718309859,0.707870462209879
284,GenMetS + covariates,2,0.8484848484848485,0.9436619718309859,0.707870462209879
285,GenMetS + covariates,2,0.8585858585858587,0.9436619718309859,0.707870462209879
286,GenMetS + covariates,2,0.8686868686868687,0.9531939109403899,0.707870462209879
287,GenMetS + covariates,2,0.8787878787878789,0.9689500640204867,0.707870462209879
288,GenMetS + covariates,2,0.888888888888889,0.9765258215962442,0.707870462209879
289,GenMetS + covariates,2,0.8989898989898991,0.9841015791720018,0.707870462209879
290,GenMetS + covariates,2,0.9090909090909092,0.9929577464788732,0.707870462209879
291,GenMetS + covariates,2,0.9191919191919192,0.9929577464788732,0.707870462209879
292,GenMetS + covariates,2,0.9292929292929294,0.9929577464788732,0.707870462209879
293,GenMetS + covariates,2,0.9393939393939394,0.9929577464788732,0.707870462209879
294,GenMetS + covariates,2,0.9494949494949496,0.9929577464788732,0.707870462209879
295,GenMetS + covariates,2,0.9595959595959597,0.9929577464788732,0.707870462209879
296,GenMetS + covariates,2,0.9696969696969697,0.9929577464788732,0.707870462209879
297,GenMetS + covariates,2,0.9797979797979799,0.9929577464788732,0.707870462209879
298,GenMetS + covariates,2,0.98989898989899,0.9929577464788732,0.707870462209879
299,GenMetS + covariates,2,1.0,1.0,0.707870462209879
300,GenMetS + covariates,3,0.0,,0.707870462209879
301,GenMetS + covariates,3,0.010101010101010102,0.08664105847204438,0.707870462209879
302,GenMetS + covariates,3,0.020202020202020204,0.13287807654004838,0.707870462209879
303,GenMetS + covariates,3,0.030303030303030304,0.14297908664105846,0.707870462209879
304,GenMetS + covariates,3,0.04040404040404041,0.18199601650305877,0.707870462209879
305,GenMetS + covariates,3,0.05050505050505051,0.22897994024754592,0.707870462209879
306,GenMetS + covariates,3,0.06060606060606061,0.2592829705505762,0.707870462209879
307,GenMetS + covariates,3,0.07070707070707072,0.3064802959169156,0.707870462209879
308,GenMetS + covariates,3,0.08080808080808081,0.30985915492957744,0.707870462209879
309,GenMetS + covariates,3,0.09090909090909091,0.352112676056338,0.707870462209879
310,GenMetS + covariates,3,0.10101010101010102,0.352112676056338,0.707870462209879
311,GenMetS + covariates,3,0.11111111111111112,0.352112676056338,0.707870462209879
312,GenMetS + covariates,3,0.12121212121212122,0.359901835253948,0.707870462209879
313,GenMetS + covariates,3,0.13131313131313133,0.364952340304453,0.707870462209879
314,GenMetS + covariates,3,0.14141414141414144,0.38408735239721153,0.707870462209879
315,GenMetS + covariates,3,0.15151515151515152,0.38913785744771656,0.707870462209879
316,GenMetS + covariates,3,0.16161616161616163,0.39418836249822164,0.707870462209879
317,GenMetS + covariates,3,0.17171717171717174,0.40411153791435483,0.707870462209879
318,GenMetS + covariates,3,0.18181818181818182,0.4084507042253521,0.707870462209879
319,GenMetS + covariates,3,0.19191919191919193,0.43839806515862856,0.707870462209879
320,GenMetS + covariates,3,0.20202020202020204,0.4507042253521127,0.707870462209879
321,GenMetS + covariates,3,0.21212121212121213,0.45774647887323944,0.707870462209879
322,GenMetS + covariates,3,0.22222222222222224,0.4765258215962442,0.707870462209879
323,GenMetS + covariates,3,0.23232323232323235,0.49056290605586383,0.707870462209879
324,GenMetS + covariates,3,0.24242424242424243,0.49729691278987054,0.707870462209879
325,GenMetS + covariates,3,0.25252525252525254,0.5986626831697255,0.707870462209879
326,GenMetS + covariates,3,0.26262626262626265,0.6076966851614739,0.707870462209879
327,GenMetS + covariates,3,0.27272727272727276,0.617797695262484,0.707870462209879
328,GenMetS + covariates,3,0.2828282828282829,0.6278987053634941,0.707870462209879
329,GenMetS + covariates,3,0.29292929292929293,0.6379997154645042,0.707870462209879
330,GenMetS + covariates,3,0.30303030303030304,0.6481007255655142,0.707870462209879
331,GenMetS + covariates,3,0.31313131313131315,0.6582017356665244,0.707870462209879
332,GenMetS + covariates,3,0.32323232323232326,0.6683027457675346,0.707870462209879
333,GenMetS + covariates,3,0.33333333333333337,0.6690140845070423,0.707870462209879
334,GenMetS + covariates,3,0.3434343434343435,0.6690140845070423,0.707870462209879
335,GenMetS + covariates,3,0.3535353535353536,0.66972542324655,0.707870462209879
336,GenMetS + covariates,3,0.36363636363636365,0.674775928297055,0.707870462209879
337,GenMetS + covariates,3,0.37373737373737376,0.6798264333475601,0.707870462209879
338,GenMetS + covariates,3,0.38383838383838387,0.6995542277232418,0.707870462209879
339,GenMetS + covariates,3,0.393939393939394,0.7062882344572485,0.707870462209879
340,GenMetS + covariates,3,0.4040404040404041,0.7165315123061603,0.707870462209879
341,GenMetS + covariates,3,0.4141414141414142,0.7323943661971831,0.707870462209879
342,GenMetS + covariates,3,0.42424242424242425,0.7382273438611467,0.707870462209879
343,GenMetS + covariates,3,0.43434343434343436,0.7449613505951534,0.707870462209879
344,GenMetS + covariates,3,0.4444444444444445,0.7464788732394366,0.707870462209879
345,GenMetS + covariates,3,0.4545454545454546,0.7483994878361075,0.707870462209879
346,GenMetS + covariates,3,0.4646464646464647,0.7534499928866126,0.707870462209879
347,GenMetS + covariates,3,0.4747474747474748,0.7535211267605634,0.707870462209879
348,GenMetS + covariates,3,0.48484848484848486,0.7605633802816901,0.707870462209879
349,GenMetS + covariates,3,0.494949494949495,0.7625551287523118,0.707870462209879
350,GenMetS + covariates,3,0.5050505050505051,0.7676056338028169,0.707870462209879
351,GenMetS + covariates,3,0.5151515151515152,0.7676056338028169,0.707870462209879
