,model,bootstrap_iteration,fpr,tpr,auc
68,GenMetS + covariates,0,0.686868686868687,0.9330143540669856,0.717027998443259
69,GenMetS + covariates,0,0.696969696969697,0.937799043062201,0.717027998443259
70,GenMetS + covariates,0,0.7070707070707072,0.937799043062201,0.717027998443259
71,GenMetS + covariates,0,0.7171717171717172,0.937799043062201,0.717027998443259
72,GenMetS + covariates,0,0.7272727272727273,0.937799043062201,0.717027998443259
73,GenMetS + covariates,0,0.7373737373737375,0.937799043062201,0.717027998443259
74,GenMetS + covariates,0,0.7474747474747475,0.937799043062201,0.717027998443259
75,GenMetS + covariates,0,0.7575757575757577,0.937799043062201,0.717027998443259
76,GenMetS + covariates,0,0.7676767676767677,0.9425837320574163,0.717027998443259
77,GenMetS + covariates,0,0.7777777777777778,0.9569377990430622,0.717027998443259
78,GenMetS + covariates,0,0.787878787878788,0.9569377990430622,0.717027998443259
79,GenMetS + covariates,0,0.797979797979798,0.9617224880382775,0.717027998443259
80,GenMetS + covariates,0,0.8080808080808082,0.9665071770334929,0.717027998443259
81,GenMetS + covariates,0,0.8181818181818182,0.9665071770334929,0.717027998443259
82,GenMetS + covariates,0,0.8282828282828284,0.9665071770334929,0.717027998443259
83,GenMetS + covariates,0,0.8383838383838385,0.9665071770334929,0.717027998443259
84,GenMetS + covariates,0,0.8484848484848485,0.9712918660287081,0.717027998443259
85,GenMetS + covariates,0,0.8585858585858587,0.9712918660287081,0.717027998443259
86,GenMetS + covariates,0,0.8686868686868687,0.9712918660287081,0.717027998443259
87,GenMetS + covariates,0,0.8787878787878789,0.9760765550239234,0.717027998443259
88,GenMetS + covariates,0,0.888888888888889,0.9760765550239234,0.717027998443259
89,GenMetS + covariates,0,0.8989898989898991,0.9760765550239234,0.717027998443259
90,GenMetS + covariates,0,0.9090909090909092,0.9760765550239234,0.717027998443259
91,GenMetS + covariates,0,0.9191919191919192,0.9760765550239234,0.717027998443259
92,GenMetS + covariates,0,0.9292929292929294,0.9760765550239234,0.717027998443259
93,GenMetS + covariates,0,0.9393939393939394,0.9808612440191388,0.717027998443259
94,GenMetS + covariates,0,0.9494949494949496,0.9808612440191388,0.717027998443259
95,GenMetS + covariates,0,0.9595959595959597,0.9856459330143541,0.717027998443259
96,GenMetS + covariates,0,0.9696969696969697,0.9904306220095693,0.717027998443259
97,GenMetS + covariates,0,0.9797979797979799,0.9952153110047847,0.717027998443259
98,GenMetS + covariates,0,0.98989898989899,0.9952153110047847,0.717027998443259
99,GenMetS + covariates,0,1.0,1.0,0.717027998443259
100,GenMetS + covariates,1,0.0,0.0,0.7158032096334791
101,GenMetS + covariates,1,0.010101010101010102,0.07177033492822966,0.7158032096334791
102,GenMetS + covariates,1,0.020202020202020204,0.07177033492822966,0.7158032096334791
103,GenMetS + covariates,1,0.030303030303030304,0.07655502392344497,0.7158032096334791
104,GenMetS + covariates,1,0.04040404040404041,0.09090909090909091,0.7158032096334791
105,GenMetS + covariates,1,0.05050505050505051,0.15311004784688995,0.7158032096334791
106,GenMetS + covariates,1,0.06060606060606061,0.1674641148325359,0.7158032096334791
107,GenMetS + covariates,1,0.07070707070707072,0.20095693779904306,0.7158032096334791
108,GenMetS + covariates,1,0.08080808080808081,0.215311004784689,0.7158032096334791
109,GenMetS + covariates,1,0.09090909090909091,0.23444976076555024,0.7158032096334791
110,GenMetS + covariates,1,0.10101010101010102,0.27751196172248804,0.7158032096334791
111,GenMetS + covariates,1,0.11111111111111112,0.27751196172248804,0.7158032096334791
112,GenMetS + covariates,1,0.12121212121212122,0.291866028708134,0.7158032096334791
113,GenMetS + covariates,1,0.13131313131313133,0.3062200956937799,0.7158032096334791
114,GenMetS + covariates,1,0.14141414141414144,0.3492822966507177,0.7158032096334791
115,GenMetS + covariates,1,0.15151515151515152,0.4019138755980861,0.7158032096334791
116,GenMetS + covariates,1,0.16161616161616163,0.4019138755980861,0.7158032096334791
117,GenMetS + covariates,1,0.17171717171717174,0.41626794258373206,0.7158032096334791
118,GenMetS + covariates,1,0.18181818181818182,0.41626794258373206,0.7158032096334791
119,GenMetS + covariates,1,0.19191919191919193,0.44019138755980863,0.7158032096334791
120,GenMetS + covariates,1,0.20202020202020204,0.44019138755980863,0.7158032096334791
121,GenMetS + covariates,1,0.21212121212121213,0.44976076555023925,0.7158032096334791
122,GenMetS + covariates,1,0.22222222222222224,0.4688995215311005,0.7158032096334791
123,GenMetS + covariates,1,0.23232323232323235,0.48325358851674644,0.7158032096334791
124,GenMetS + covariates,1,0.24242424242424243,0.49760765550239233,0.7158032096334791
125,GenMetS + covariates,1,0.25252525252525254,0.5119617224880383,0.7158032096334791
126,GenMetS + covariates,1,0.26262626262626265,0.569377990430622,0.7158032096334791
127,GenMetS + covariates,1,0.27272727272727276,0.5980861244019139,0.7158032096334791
128,GenMetS + covariates,1,0.2828282828282829,0.6028708133971292,0.7158032096334791
129,GenMetS + covariates,1,0.29292929292929293,0.6028708133971292,0.7158032096334791
130,GenMetS + covariates,1,0.30303030303030304,0.6172248803827751,0.7158032096334791
131,GenMetS + covariates,1,0.31313131313131315,0.6220095693779905,0.7158032096334791
132,GenMetS + covariates,1,0.32323232323232326,0.6220095693779905,0.7158032096334791
133,GenMetS + covariates,1,0.33333333333333337,0.6220095693779905,0.7158032096334791
134,GenMetS + covariates,1,0.3434343434343435,0.6363636363636364,0.7158032096334791
135,GenMetS + covariates,1,0.3535353535353536,0.6411483253588517,0.7158032096334791
136,GenMetS + covariates,1,0.36363636363636365,0.6746411483253588,0.7158032096334791
137,GenMetS + covariates,1,0.37373737373737376,0.6889952153110048,0.7158032096334791
138,GenMetS + covariates,1,0.38383838383838387,0.7033492822966507,0.7158032096334791
139,GenMetS + covariates,1,0.393939393939394,0.7177033492822966,0.7158032096334791
140,GenMetS + covariates,1,0.4040404040404041,0.7272727272727273,0.7158032096334791
141,GenMetS + covariates,1,0.4141414141414142,0.7320574162679426,0.7158032096334791
142,GenMetS + covariates,1,0.42424242424242425,0.7416267942583732,0.7158032096334791
143,GenMetS + covariates,1,0.43434343434343436,0.7511961722488039,0.7158032096334791
144,GenMetS + covariates,1,0.4444444444444445,0.7607655502392344,0.7158032096334791
145,GenMetS + covariates,1,0.4545454545454546,0.7799043062200957,0.7158032096334791
146,GenMetS + covariates,1,0.4646464646464647,0.7942583732057417,0.7158032096334791
147,GenMetS + covariates,1,0.4747474747474748,0.8086124401913876,0.7158032096334791
148,GenMetS + covariates,1,0.48484848484848486,0.8086124401913876,0.7158032096334791
149,GenMetS + covariates,1,0.494949494949495,0.8133971291866029,0.7158032096334791
150,GenMetS + covariates,1,0.5050505050505051,0.8325358851674641,0.7158032096334791
151,GenMetS + covariates,1,0.5151515151515152,0.8516746411483254,0.7158032096334791
152,GenMetS + covariates,1,0.5252525252525253,0.8660287081339713,0.7158032096334791
153,GenMetS + covariates,1,0.5353535353535354,0.8708133971291866,0.7158032096334791
154,GenMetS + covariates,1,0.5454545454545455,0.8755980861244019,0.7158032096334791
155,GenMetS + covariates,1,0.5555555555555556,0.8755980861244019,0.7158032096334791
156,GenMetS + covariates,1,0.5656565656565657,0.8803827751196173,0.7158032096334791
157,GenMetS + covariates,1,0.5757575757575758,0.8899521531100478,0.7158032096334791
158,GenMetS + covariates,1,0.5858585858585859,0.8947368421052632,0.7158032096334791
159,GenMetS + covariates,1,0.595959595959596,0.8947368421052632,0.7158032096334791
160,GenMetS + covariates,1,0.6060606060606061,0.8947368421052632,0.7158032096334791
161,GenMetS + covariates,1,0.6161616161616162,0.8947368421052632,0.7158032096334791
162,GenMetS + covariates,1,0.6262626262626263,0.8947368421052632,0.7158032096334791
163,GenMetS + covariates,1,0.6363636363636365,0.9090909090909091,0.7158032096334791
164,GenMetS + covariates,1,0.6464646464646465,0.9138755980861244,0.7158032096334791
165,GenMetS + covariates,1,0.6565656565656566,0.9138755980861244,0.7158032096334791
166,GenMetS + covariates,1,0.6666666666666667,0.9186602870813397,0.7158032096334791
167,GenMetS + covariates,1,0.6767676767676768,0.937799043062201,0.7158032096334791
168,GenMetS + covariates,1,0.686868686868687,0.9425837320574163,0.7158032096334791
169,GenMetS + covariates,1,0.696969696969697,0.9473684210526315,0.7158032096334791
170,GenMetS + covariates,1,0.7070707070707072,0.9473684210526315,0.7158032096334791
171,GenMetS + covariates,1,0.7171717171717172,0.9473684210526315,0.7158032096334791
172,GenMetS + covariates,1,0.7272727272727273,0.9473684210526315,0.7158032096334791
173,GenMetS + covariates,1,0.7373737373737375,0.9473684210526315,0.7158032096334791
174,GenMetS + covariates,1,0.7474747474747475,0.9521531100478469,0.7158032096334791
175,GenMetS + covariates,1,0.7575757575757577,0.9569377990430622,0.7158032096334791
176,GenMetS + covariates,1,0.7676767676767677,0.9569377990430622,0.7158032096334791
177,GenMetS + covariates,1,0.7777777777777778,0.9569377990430622,0.7158032096334791
178,GenMetS + covariates,1,0.787878787878788,0.9665071770334929,0.7158032096334791
179,GenMetS + covariates,1,0.797979797979798,0.9665071770334929,0.7158032096334791
180,GenMetS + covariates,1,0.8080808080808082,0.9665071770334929,0.7158032096334791
181,GenMetS + covariates,1,0.8181818181818182,0.9665071770334929,0.7158032096334791
182,GenMetS + covariates,1,0.8282828282828284,0.9665071770334929,0.7158032096334791
183,GenMetS + covariates,1,0.8383838383838385,0.9712918660287081,0.7158032096334791
184,GenMetS + covariates,1,0.8484848484848485,0.9712918660287081,0.7158032096334791
185,GenMetS + covariates,1,0.8585858585858587,0.9712918660287081,0.7158032096334791
186,GenMetS + covariates,1,0.8686868686868687,0.9712918660287081,0.7158032096334791
187,GenMetS + covariates,1,0.8787878787878789,0.9712918660287081,0.7158032096334791
188,GenMetS + covariates,1,0.888888888888889,0.9712918660287081,0.7158032096334791
189,GenMetS + covariates,1,0.8989898989898991,0.9760765550239234,0.7158032096334791
190,GenMetS + covariates,1,0.9090909090909092,0.9760765550239234,0.7158032096334791
191,GenMetS + covariates,1,0.9191919191919192,0.9760765550239234,0.7158032096334791
192,GenMetS + covariates,1,0.9292929292929294,0.9760765550239234,0.7158032096334791
193,GenMetS + covariates,1,0.9393939393939394,0.9760765550239234,0.7158032096334791
194,GenMetS + covariates,1,0.9494949494949496,0.9856459330143541,0.7158032096334791
195,GenMetS + covariates,1,0.9595959595959597,0.9904306220095693,0.7158032096334791
196,GenMetS + covariates,1,0.9696969696969697,0.9904306220095693,0.7158032096334791
197,GenMetS + covariates,1,0.9797979797979799,0.9952153110047847,0.7158032096334791
198,GenMetS + covariates,1,0.98989898989899,1.0,0.7158032096334791
199,GenMetS + covariates,1,1.0,1.0,0.7158032096334791
200,GenMetS + covariates,2,0.0,,0.7129644467846432
201,GenMetS + covariates,2,0.010101010101010102,0.04784688995215311,0.7129644467846432
202,GenMetS + covariates,2,0.020202020202020204,0.07177033492822966,0.7129644467846432
203,GenMetS + covariates,2,0.030303030303030304,0.15789473684210525,0.7129644467846432
204,GenMetS + covariates,2,0.04040404040404041,0.1674641148325359,0.7129644467846432
205,GenMetS + covariates,2,0.05050505050505051,0.17703349282296652,0.7129644467846432
206,GenMetS + covariates,2,0.06060606060606061,0.19138755980861244,0.7129644467846432
207,GenMetS + covariates,2,0.07070707070707072,0.20095693779904306,0.7129644467846432
208,GenMetS + covariates,2,0.08080808080808081,0.20574162679425836,0.7129644467846432
209,GenMetS + covariates,2,0.09090909090909091,0.215311004784689,0.7129644467846432
210,GenMetS + covariates,2,0.10101010101010102,0.24880382775119617,0.7129644467846432
211,GenMetS + covariates,2,0.11111111111111112,0.24880382775119617,0.7129644467846432
212,GenMetS + covariates,2,0.12121212121212122,0.2822966507177033,0.7129644467846432
213,GenMetS + covariates,2,0.13131313131313133,0.291866028708134,0.7129644467846432
214,GenMetS + covariates,2,0.14141414141414144,0.3253588516746411,0.7129644467846432
215,GenMetS + covariates,2,0.15151515151515152,0.33014354066985646,0.7129644467846432
216,GenMetS + covariates,2,0.16161616161616163,0.36363636363636365,0.7129644467846432
217,GenMetS + covariates,2,0.17171717171717174,0.39712918660287083,0.7129644467846432
218,GenMetS + covariates,2,0.18181818181818182,0.39712918660287083,0.7129644467846432
219,GenMetS + covariates,2,0.19191919191919193,0.4354066985645933,0.7129644467846432
220,GenMetS + covariates,2,0.20202020202020204,0.44976076555023925,0.7129644467846432
221,GenMetS + covariates,2,0.21212121212121213,0.45933014354066987,0.7129644467846432
222,GenMetS + covariates,2,0.22222222222222224,0.49282296650717705,0.7129644467846432
223,GenMetS + covariates,2,0.23232323232323235,0.5263157894736842,0.7129644467846432
224,GenMetS + covariates,2,0.24242424242424243,0.5550239234449761,0.7129644467846432
225,GenMetS + covariates,2,0.25252525252525254,0.569377990430622,0.7129644467846432
226,GenMetS + covariates,2,0.26262626262626265,0.5789473684210527,0.7129644467846432
227,GenMetS + covariates,2,0.27272727272727276,0.5933014354066986,0.7129644467846432
228,GenMetS + covariates,2,0.2828282828282829,0.5980861244019139,0.7129644467846432
229,GenMetS + covariates,2,0.29292929292929293,0.5980861244019139,0.7129644467846432
230,GenMetS + covariates,2,0.30303030303030304,0.6028708133971292,0.7129644467846432
231,GenMetS + covariates,2,0.31313131313131315,0.6076555023923444,0.7129644467846432
232,GenMetS + covariates,2,0.32323232323232326,0.6124401913875598,0.7129644467846432
233,GenMetS + covariates,2,0.33333333333333337,0.6411483253588517,0.7129644467846432
234,GenMetS + covariates,2,0.3434343434343435,0.6411483253588517,0.7129644467846432
235,GenMetS + covariates,2,0.3535353535353536,0.6411483253588517,0.7129644467846432
236,GenMetS + covariates,2,0.36363636363636365,0.6507177033492823,0.7129644467846432
237,GenMetS + covariates,2,0.37373737373737376,0.6507177033492823,0.7129644467846432
238,GenMetS + covariates,2,0.38383838383838387,0.6650717703349283,0.7129644467846432
239,GenMetS + covariates,2,0.393939393939394,0.6842105263157895,0.7129644467846432
240,GenMetS + covariates,2,0.4040404040404041,0.7129186602870813,0.7129644467846432
241,GenMetS + covariates,2,0.4141414141414142,0.722488038277512,0.7129644467846432
242,GenMetS + covariates,2,0.42424242424242425,0.7511961722488039,0.7129644467846432
243,GenMetS + covariates,2,0.43434343434343436,0.7607655502392344,0.7129644467846432
244,GenMetS + covariates,2,0.4444444444444445,0.7703349282296651,0.7129644467846432
245,GenMetS + covariates,2,0.4545454545454546,0.7894736842105263,0.7129644467846432
246,GenMetS + covariates,2,0.4646464646464647,0.7894736842105263,0.7129644467846432
247,GenMetS + covariates,2,0.4747474747474748,0.7894736842105263,0.7129644467846432
248,GenMetS + covariates,2,0.48484848484848486,0.7894736842105263,0.7129644467846432
249,GenMetS + covariates,2,0.494949494949495,0.8038277511961722,0.7129644467846432
250,GenMetS + covariates,2,0.5050505050505051,0.8229665071770335,0.7129644467846432
251,GenMetS + covariates,2,0.5151515151515152,0.84688995215311,0.7129644467846432
252,GenMetS + covariates,2,0.5252525252525253,0.8516746411483254,0.7129644467846432
253,GenMetS + covariates,2,0.5353535353535354,0.8564593301435407,0.7129644467846432
254,GenMetS + covariates,2,0.5454545454545455,0.8755980861244019,0.7129644467846432
255,GenMetS + covariates,2,0.5555555555555556,0.8803827751196173,0.7129644467846432
256,GenMetS + covariates,2,0.5656565656565657,0.8803827751196173,0.7129644467846432
257,GenMetS + covariates,2,0.5757575757575758,0.8851674641148325,0.7129644467846432
258,GenMetS + covariates,2,0.5858585858585859,0.8851674641148325,0.7129644467846432
259,GenMetS + covariates,2,0.595959595959596,0.8851674641148325,0.7129644467846432
260,GenMetS + covariates,2,0.6060606060606061,0.8899521531100478,0.7129644467846432
261,GenMetS + covariates,2,0.6161616161616162,0.8947368421052632,0.7129644467846432
262,GenMetS + covariates,2,0.6262626262626263,0.8947368421052632,0.7129644467846432
263,GenMetS + covariates,2,0.6363636363636365,0.8995215311004785,0.7129644467846432
264,GenMetS + covariates,2,0.6464646464646465,0.9043062200956937,0.7129644467846432
265,GenMetS + covariates,2,0.6565656565656566,0.9043062200956937,0.7129644467846432
266,GenMetS + covariates,2,0.6666666666666667,0.9090909090909091,0.7129644467846432
267,GenMetS + covariates,2,0.6767676767676768,0.9138755980861244,0.7129644467846432
268,GenMetS + covariates,2,0.686868686868687,0.9138755980861244,0.7129644467846432
269,GenMetS + covariates,2,0.696969696969697,0.9282296650717703,0.7129644467846432
270,GenMetS + covariates,2,0.7070707070707072,0.9330143540669856,0.7129644467846432
271,GenMetS + covariates,2,0.7171717171717172,0.937799043062201,0.7129644467846432
272,GenMetS + covariates,2,0.7272727272727273,0.9473684210526315,0.7129644467846432
273,GenMetS + covariates,2,0.7373737373737375,0.9521531100478469,0.7129644467846432
274,GenMetS + covariates,2,0.7474747474747475,0.9617224880382775,0.7129644467846432
275,GenMetS + covariates,2,0.7575757575757577,0.9617224880382775,0.7129644467846432
276,GenMetS + covariates,2,0.7676767676767677,0.9617224880382775,0.7129644467846432
277,GenMetS + covariates,2,0.7777777777777778,0.9617224880382775,0.7129644467846432
278,GenMetS + covariates,2,0.787878787878788,0.9617224880382775,0.7129644467846432
279,GenMetS + covariates,2,0.797979797979798,0.9617224880382775,0.7129644467846432
280,GenMetS + covariates,2,0.8080808080808082,0.9617224880382775,0.7129644467846432
281,GenMetS + covariates,2,0.8181818181818182,0.9617224880382775,0.7129644467846432
282,GenMetS + covariates,2,0.8282828282828284,0.9665071770334929,0.7129644467846432
283,GenMetS + covariates,2,0.8383838383838385,0.9665071770334929,0.7129644467846432
284,GenMetS + covariates,2,0.8484848484848485,0.9712918660287081,0.7129644467846432
285,GenMetS + covariates,2,0.8585858585858587,0.9712918660287081,0.7129644467846432
286,GenMetS + covariates,2,0.8686868686868687,0.9712918660287081,0.7129644467846432
287,GenMetS + covariates,2,0.8787878787878789,0.9712918660287081,0.7129644467846432
288,GenMetS + covariates,2,0.888888888888889,0.9712918660287081,0.7129644467846432
289,GenMetS + covariates,2,0.8989898989898991,0.9760765550239234,0.7129644467846432
290,GenMetS + covariates,2,0.9090909090909092,0.9760765550239234,0.7129644467846432
291,GenMetS + covariates,2,0.9191919191919192,0.9808612440191388,0.7129644467846432
292,GenMetS + covariates,2,0.9292929292929294,0.9808612440191388,0.7129644467846432
293,GenMetS + covariates,2,0.9393939393939394,0.9808612440191388,0.7129644467846432
294,GenMetS + covariates,2,0.9494949494949496,0.9808612440191388,0.7129644467846432
295,GenMetS + covariates,2,0.9595959595959597,0.9904306220095693,0.7129644467846432
296,GenMetS + covariates,2,0.9696969696969697,0.9952153110047847,0.7129644467846432
297,GenMetS + covariates,2,0.9797979797979799,1.0,0.7129644467846432
298,GenMetS + covariates,2,0.98989898989899,1.0,0.7129644467846432
299,GenMetS + covariates,2,1.0,1.0,0.7129644467846432
300,GenMetS + covariates,3,0.0,,0.7202216066481995
301,GenMetS + covariates,3,0.010101010101010102,0.0430622009569378,0.7202216066481995
302,GenMetS + covariates,3,0.020202020202020204,0.16267942583732056,0.7202216066481995
303,GenMetS + covariates,3,0.030303030303030304,0.17703349282296652,0.7202216066481995
304,GenMetS + covariates,3,0.04040404040404041,0.19138755980861244,0.7202216066481995
305,GenMetS + covariates,3,0.05050505050505051,0.215311004784689,0.7202216066481995
306,GenMetS + covariates,3,0.06060606060606061,0.22009569377990432,0.7202216066481995
307,GenMetS + covariates,3,0.07070707070707072,0.23444976076555024,0.7202216066481995
308,GenMetS + covariates,3,0.08080808080808081,0.24401913875598086,0.7202216066481995
309,GenMetS + covariates,3,0.09090909090909091,0.24401913875598086,0.7202216066481995
310,GenMetS + covariates,3,0.10101010101010102,0.2727272727272727,0.7202216066481995
311,GenMetS + covariates,3,0.11111111111111112,0.28708133971291866,0.7202216066481995
312,GenMetS + covariates,3,0.12121212121212122,0.2966507177033493,0.7202216066481995
313,GenMetS + covariates,3,0.13131313131313133,0.3157894736842105,0.7202216066481995
314,GenMetS + covariates,3,0.14141414141414144,0.3444976076555024,0.7202216066481995
315,GenMetS + covariates,3,0.15151515151515152,0.3923444976076555,0.7202216066481995
316,GenMetS + covariates,3,0.16161616161616163,0.3923444976076555,0.7202216066481995
317,GenMetS + covariates,3,0.17171717171717174,0.4019138755980861,0.7202216066481995
318,GenMetS + covariates,3,0.18181818181818182,0.40669856459330145,0.7202216066481995
319,GenMetS + covariates,3,0.19191919191919193,0.41626794258373206,0.7202216066481995
320,GenMetS + covariates,3,0.20202020202020204,0.4258373205741627,0.7202216066481995
321,GenMetS + covariates,3,0.21212121212121213,0.45933014354066987,0.7202216066481995
322,GenMetS + covariates,3,0.22222222222222224,0.48325358851674644,0.7202216066481995
323,GenMetS + covariates,3,0.23232323232323235,0.49282296650717705,0.7202216066481995
324,GenMetS + covariates,3,0.24242424242424243,0.5119617224880383,0.7202216066481995
325,GenMetS + covariates,3,0.25252525252525254,0.5263157894736842,0.7202216066481995
326,GenMetS + covariates,3,0.26262626262626265,0.5598086124401914,0.7202216066481995
327,GenMetS + covariates,3,0.27272727272727276,0.583732057416268,0.7202216066481995
328,GenMetS + covariates,3,0.2828282828282829,0.5933014354066986,0.7202216066481995
329,GenMetS + covariates,3,0.29292929292929293,0.5980861244019139,0.7202216066481995
330,GenMetS + covariates,3,0.30303030303030304,0.6076555023923444,0.7202216066481995
331,GenMetS + covariates,3,0.31313131313131315,0.6124401913875598,0.7202216066481995
332,GenMetS + covariates,3,0.32323232323232326,0.6172248803827751,0.7202216066481995
333,GenMetS + covariates,3,0.33333333333333337,0.6267942583732058,0.7202216066481995
334,GenMetS + covariates,3,0.3434343434343435,0.631578947368421,0.7202216066481995
335,GenMetS + covariates,3,0.3535353535353536,0.6363636363636364,0.7202216066481995
336,GenMetS + covariates,3,0.36363636363636365,0.645933014354067,0.7202216066481995
337,GenMetS + covariates,3,0.37373737373737376,0.6794258373205742,0.7202216066481995
338,GenMetS + covariates,3,0.38383838383838387,0.69377990430622,0.7202216066481995
339,GenMetS + covariates,3,0.393939393939394,0.6985645933014354,0.7202216066481995
340,GenMetS + covariates,3,0.4040404040404041,0.7081339712918661,0.7202216066481995
341,GenMetS + covariates,3,0.4141414141414142,0.7177033492822966,0.7202216066481995
342,GenMetS + covariates,3,0.42424242424242425,0.7464114832535885,0.7202216066481995
343,GenMetS + covariates,3,0.43434343434343436,0.7751196172248804,0.7202216066481995
344,GenMetS + covariates,3,0.4444444444444445,0.7894736842105263,0.7202216066481995
345,GenMetS + covariates,3,0.4545454545454546,0.7990430622009569,0.7202216066481995
